Link,Tiêu đề,Địa chỉ,Địa chỉ 1,Địa chỉ 2,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,Latitude,Longitude
https://batdongsan.com.vn/ban-dat-duong-chinh-trung-thi-tran-trau-quy-11/ban-at-tai-so-213-ngo-gia-lam-15-5-ty-117-m2-mat-tien-6-8m-pr45640355,"Bán đất tại số 213 ngõ Chính Trung Trâu Quỳ Gia Lâm, 15,5 tỷ, 117 m2/ mặt tiền 6.8m","Số 213, Đường Chính Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội | (Xã Gia Lâm, Hà Nội mới)","Số 213, Đường Chính Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","(Xã Gia Lâm, Hà Nội mới)","15,5 tỷ","~132,48 triệu/m²",,Gia Lâm,117 m²,"6,8 m",3 m,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45640355,21.0262771074555,105.938042169872
https://batdongsan.com.vn/ban-dat-xa-mai-lam/chu-can-ban-lo-at-uong-oto-tranh-xe-may-pr45892113,Chủ cần bán lô đất đường oto tránh xe máy,"thôn Du Nội, Xã Mai Lâm, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","thôn Du Nội, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)",110 triệu/m²,"~8,61 tỷ",,Đông Anh,"78,3 m²",5 m,"3,5 m",Bắc,,,,Sổ đỏ/ Sổ hồng,11/06/2026,26/06/2026,Tin thường,45892113,21.0920183487358,105.889003389028
https://batdongsan.com.vn/ban-dat-xa-co-bi-1/ban-lo-goc-40m-lang-vang-gia-lam-gia-chi-3-6-ty-pr45818999,"Bán lô góc 40m2 Làng Vàng, Cổ Bi, Gia Lâm giá chỉ 3.6 tỷ","Làng Vàng, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội | (Xã Gia Lâm, Hà Nội mới)","Làng Vàng, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội","(Xã Gia Lâm, Hà Nội mới)","3,6 tỷ",~90 triệu/m²,,Gia Lâm,40 m²,"3,45 m",2 m,,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45818999,21.0320202143555,105.941616497988
https://batdongsan.com.vn/ban-dat-duong-an-dao-e-thi-tran-trau-quy-11/ban-lo-at-ao-dtich-100m-mt-5-2m-oi-dien-cong-vien-5-toa-cc-vin-ocean-park-gia-tot-pr45155232,"Bán lô đất An Đào E DT 100m2/ MT 5,2m, đối diện công viên, 5 toà CC Vin Ocean Park giá tốt","Đường An Đào E, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội | (Xã Gia Lâm, Hà Nội mới)","Đường An Đào E, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","(Xã Gia Lâm, Hà Nội mới)",25 tỷ,~250 triệu/m²,,Gia Lâm,100 m²,"5,2 m",15 m,,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45155232,21.0026488335783,105.939316461708
https://batdongsan.com.vn/ban-nha-rieng-pho-giang-vo-phuong-giang-vo-2/hang-hiem-thu-o-moi-mat-ngo-nong-1-ra-lon-gan-pullman-metro-cat-linh-pr45742682,"Hàng hiếm Thủ đô! Nhà mới phố Giảng Võ, mặt ngõ nông 1 nhà ra phố lớn, gần Pullman, Metro Cát Linh","Phố Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội | (Phường Giảng Võ, Hà Nội mới)","Phố Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội","(Phường Giảng Võ, Hà Nội mới)","6,1 tỷ","~371,95 triệu/m²",3 phòng,Ba Đình,"16,4 m²",,,,,5 tầng,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45742682,21.025902427409,105.8236426997
https://batdongsan.com.vn/ban-dat-xa-dong-son-4/ban-gap-lo-2-mat-tien-dien-tich-780m-tai-chuong-my-phan-lo-qua-dep-pr44592155,"Bán gấp lô đất 2 mặt tiền diện tích 780m2 tại Đông Sơn, Phú Nghĩa","Xã Đông Sơn, Huyện Chương Mỹ, Hà Nội | (Xã Phú Nghĩa, Hà Nội mới)","Xã Đông Sơn, Huyện Chương Mỹ, Hà Nội","(Xã Phú Nghĩa, Hà Nội mới)","12,5 tỷ","~16,03 triệu/m²",,Chương Mỹ,780 m²,23 m,7 m,Đông,,,,Sổ đỏ/ Sổ hồng,10/06/2026,25/06/2026,Tin thường,44592155,20.9317094884452,105.622724533271
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-413-xa-xuan-son-5-16/ban-107m2-mat-tien-8m-re-hon-thi-truong-300tr-so-do-chinh-chu-o-do-thi-tai-ha-noi-pr45085593,"Bán lô đất 107m2 mặt tiền 8m rẻ hơn thị trường 300tr, sổ đỏ chính chủ, đất ở đô thị tại Hà Nội","Đường Tỉnh lộ 413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội | (Phường Tùng Thiện, Hà Nội mới)","Đường Tỉnh lộ 413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội","(Phường Tùng Thiện, Hà Nội mới)","1,7 tỷ","~15,89 triệu/m²",,Sơn Tây,107 m²,8 m,,,,,,Sổ đỏ/ Sổ hồng.,06/06/2026,21/06/2026,Tin thường,45085593,21.1350961323835,105.443242335311
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-413-xa-xuan-son-5-16/toi-can-ban-goc-102m2-mat-tien-6m-chuan-ep-at-o-o-thi-ban-re-hon-thi-truong-300tr-pr45358626,"Tôi cần bán lô góc 102m2 mặt tiền 6m chuẩn đẹp, đất ở đô thị bán rẻ hơn thị trường 300tr","Đường Tỉnh lộ 413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội | (Phường Tùng Thiện, Hà Nội mới)","Đường Tỉnh lộ 413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội","(Phường Tùng Thiện, Hà Nội mới)","2,2 tỷ","~21,57 triệu/m²",,Sơn Tây,102 m²,6 m,,,,,,Sổ đỏ/ Sổ hồng,06/06/2026,21/06/2026,Tin thường,45358626,21.1347299223586,105.443027132188
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-phu-cat-1-22/ban-at-nen-hoa-lac-100m2-so-o-full-tho-cu-vi-tri-tiem-nang-au-tu-sinh-loi-pr45860390,"Bán đất nền Hòa Lạc 100m2 sổ đỏ full thổ cư vị trí tiềm năng, đầu tư sinh lời","Đường 21, Xã Phú Cát, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường 21, Xã Phú Cát, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","2,5 tỷ",~25 triệu/m²,,Quốc Oai,100 m²,5 m,8 m,,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45860390,20.9713809099179,105.553346657705
https://batdongsan.com.vn/ban-dat-xa-xuan-non/ban-gap-60m2-mat-tien-4-4m-uong-oto-thong-thu-lam-ong-anh-ha-noi-gia-5-3-ty-pr45778844,"Bán gấp: 60m² mặt tiền 4.4m đường ô tô thông, xã Thư Lâm, Đông Anh, Hà Nội. Giá 5.3 tỷ","Xã Xuân Nộn, Huyện Đông Anh, Hà Nội | (Xã Thư Lâm, Hà Nội mới)","Xã Xuân Nộn, Huyện Đông Anh, Hà Nội","(Xã Thư Lâm, Hà Nội mới)","5,3 tỷ","~88,33 triệu/m²",,Đông Anh,60 m²,"4,4 m",3 m,Bắc,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45778844,21.1876002486096,105.869418424272
https://batdongsan.com.vn/ban-dat-duong-an-lac-thi-tran-trau-quy-11/ban-gap-at-trung-tam-gia-lam-60m2-mat-tien-4-4m-uong-oto-rong-gia-8-750tr-pr45791048,"Bán gấp: Đất trung tâm Trâu Quỳ, Gia Lâm. 60m2 mặt tiền 4.4m đường ô tô rộng. Giá 8.75 tỷ","Tổ dân phố an lạc xã gia lâm hà nội, Đường An Lạc, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội | (Xã Gia Lâm, Hà Nội mới)","Tổ dân phố an lạc xã gia lâm hà nội, Đường An Lạc, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","(Xã Gia Lâm, Hà Nội mới)","8,75 tỷ","~145,83 triệu/m²",,Gia Lâm,60 m²,"4,4 m",5 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45791048,21.0167805711533,105.925343124869
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-2-xa-mai-dinh-1-12/ban-at-115m2-khu-tap-the-nha-may-che-kim-anh-vi-tri-ep-tiem-nang-sinh-loi-cao-pr45658494,"Bán đất 115m2 khu vip gần sân bay Nội Bài, Sóc Sơn, Hà Nội","Đường Quốc Lộ 2, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội | (Xã Sóc Sơn, Hà Nội mới)","Đường Quốc Lộ 2, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội","(Xã Sóc Sơn, Hà Nội mới)",62 triệu/m²,"~7,13 tỷ",,Sóc Sơn,115 m²,5 m,7 m,,,,,Sổ đỏ/ Sổ hồng,13/06/2026,12/08/2026,Tin thường,45658494,10.6641658112875,106.569530344712
https://batdongsan.com.vn/ban-dat-duong-van-thuong-xa-xuan-canh-1-10/ban-manh-80-92m2-thon-dong-anh-ha-noi-gia-dau-tu-vi-tri-dep-pr44363141,"Bán mảnh đất 80,9m2 thôn Văn Thượng, xã Đông Anh, Hà Nội. Giá đầu tư - vị trí đẹp","Đường Văn Thượng, Xã Xuân Canh, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","Đường Văn Thượng, Xã Xuân Canh, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)",99 triệu/m²,"~8,01 tỷ",,Đông Anh,"80,9 m²",5 m,"3,5 m",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,05/06/2026,20/06/2026,Tin thường,44363141,21.1081141232549,105.853395848627
https://batdongsan.com.vn/ban-dat-xa-minh-tri/ban-manh-240m2-full-tho-cu-sieu-dep-gia-dau-tu-tai-lap-tri-soc-son-ha-noi-pr43565594,"Bán mảnh đất 240m2 full thổ cư - vị trí vàng, giá đầu tư tại thôn Lập Trí, xã Kim Anh, TP Hà Nội","Xã Minh Trí, Huyện Sóc Sơn, Hà Nội | (Xã Kim Anh, Hà Nội mới)","Xã Minh Trí, Huyện Sóc Sơn, Hà Nội","(Xã Kim Anh, Hà Nội mới)",19 triệu/m²,"~4,56 tỷ",,Sóc Sơn,240 m²,"8,2 m",7 m,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,05/06/2026,20/06/2026,Tin thường,43565594,21.2917536176002,105.76239069526
https://batdongsan.com.vn/ban-dat-xa-minh-phu-1/chinh-chu-can-ban-105-m2-gan-bia-lang-va-truc-chinh-kd-cho-thanh-tri-soc-son-hn-pr43385705,"Bán mảnh đất áp góc gần bìa làng và ngã 3 chợ kinh doanh sầm uất Thanh Trí, xã Kim Anh, TP Hà Nội","Xã Minh Phú, Huyện Sóc Sơn, Hà Nội | (Xã Kim Anh, Hà Nội mới)","Xã Minh Phú, Huyện Sóc Sơn, Hà Nội","(Xã Kim Anh, Hà Nội mới)","24,5 triệu/m²","~2,57 tỷ",,Sóc Sơn,105 m²,"5,75 m",4 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,05/06/2026,20/06/2026,Tin thường,43385705,21.2769383603325,105.778196281648
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-ninh-phuong-quan-thanh-2/lien-ke-pho-co-dan-xay-moi-6t-thang-may-ngo-rong-thoang-binh-50m-ra-pho-sam-uat-pr45675375,"Liền kề phố cổ! Yên Ninh, xây mới 6T thang máy, ngõ rộng thoáng bình yên, 50m ô tô, sổ riêng, ko QH","Đường Yên Ninh, Phường Quán Thánh, Quận Ba Đình, Hà Nội | (Phường Ba Đình, Hà Nội mới)","Đường Yên Ninh, Phường Quán Thánh, Quận Ba Đình, Hà Nội","(Phường Ba Đình, Hà Nội mới)","8,99 tỷ","~337,97 triệu/m²",3 phòng,Ba Đình,"26,6 m²",,,,,6 tầng,,,13/06/2026,28/06/2026,Tin thường,45675375,21.0427653129577,105.84424430753
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-ngoc-ha-2/nho-ma-co-vo-pho-mat-ngo-3-gac-thong-kd-1-ra-pho-o-cho-thue-dtsd-33m2-pr45668474,"Nhà nhỏ giá trị lớn! Mặt ngõ kinh doanh Văn Cao, nông 10m ra phố, SH quay đầu, ở/cho thuê DTSD 33m2","Đường Văn Cao, Phường Ngọc Hà, Quận Ba Đình, Hà Nội | (Phường Ngọc Hà, Hà Nội mới)","Đường Văn Cao, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","(Phường Ngọc Hà, Hà Nội mới)","7,8 tỷ","~278,57 triệu/m²",3 phòng,Ba Đình,28 m²,,,,,5 tầng,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45668474,21.0406351060234,105.815960528343
https://batdongsan.com.vn/ban-dat-xa-phung-chau/chinh-chu-gui-ban-lo-68-6m-ngo-o-to-vao-tan-dat-pr44969209,"Chính chủ gửi bán lô đất 68,6m² ngõ ô tô vào tận đất","Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội | (Phường Chương Mỹ, Hà Nội mới)","Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","(Phường Chương Mỹ, Hà Nội mới)","3,65 tỷ","~53,21 triệu/m²",,Chương Mỹ,"68,6 m²",,,,,,,Sổ đỏ chính chủ,02/06/2026,17/06/2026,Tin thường,44969209,20.9440940794649,105.703819922734
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-32-xa-kim-chung-1-21/ban-at-mat-pho-kd-70m-ql32-hoai-uc-cach-cau-vuot-xuan-thuy-7-phut-xe-gia-au-tu-pr45766563,Bán đất mặt phố KD - 69.2m² - QL32 Hoài Đức - cách cầu vượt Xuân Thủy 7 phút xe - giá đầu tư,"Đường Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội | (Xã Hoài Đức, Hà Nội mới)","Đường Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội","(Xã Hoài Đức, Hà Nội mới)","22,1 tỷ","~319,36 triệu/m²",,Hoài Đức,"69,2 m²",,,,,,,Sổ đỏ/ Sổ hồng,13/06/2026,28/06/2026,Tin thường,45766563,21.0641766903632,105.717522300363
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/at-ha-bang-sat-cnc-hoa-lac-gia-re-90m2-tai-oi-sen-mt-5m-o-to-tranh-chi-26-5tr-m2-pr45896766,"Đất Hạ Bằng sát CNC Hòa Lạc giá rẻ, 90m² tại Đồi Sen, MT 5m, ô tô tránh. Chỉ 26.5tr/m2","thôn Đồi Sen, Xã Bình Yên, Huyện Thạch Thất, Hà Nội | (Xã Hạ Bằng, Hà Nội mới)","thôn Đồi Sen, Xã Bình Yên, Huyện Thạch Thất, Hà Nội","(Xã Hạ Bằng, Hà Nội mới)","26,5 triệu/m²","~2,38 tỷ",,Thạch Thất,90 m²,5 m,5 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,12/06/2026,27/06/2026,Tin thường,45896766,21.035823173441,105.554260332137
https://batdongsan.com.vn/ban-dat-duong-du-noi-xa-mai-lam-10/ban-gap-51m2-dong-anh-chi-nhinh-5ty-pr44759959,Bán gấp 51m2 Du Nội (Mai Lâm) Đông Anh chỉ 5.2 tỷ,"Đường Du Nội, Xã Mai Lâm, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","Đường Du Nội, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)","5,2 tỷ","~101,96 triệu/m²",,Đông Anh,51 m²,,,,,,,Sổ đỏ.,06/06/2026,21/06/2026,Tin thường,44759959,21.0891103802591,105.895884512171
https://batdongsan.com.vn/ban-dat-duong-vai-reo-xa-phu-cat-1-22/ban-nen-hoa-lac-dai-hoc-quoc-gia-100m2-full-tho-cu-mat-tien-8m-truoc-20m-gia-4ty-pr44693892?c=d1,"Bán đất nền khu Hoà Lạc - ĐH Quốc gia 100m2 full thổ cư, mặt tiền 8m, đường trước 20m, giá 2.5 tỷ","Đường Vai Réo, Xã Phú Cát, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường Vai Réo, Xã Phú Cát, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","2,5 tỷ",~25 triệu/m²,,Quốc Oai,100 m²,8 m,20 m,,,,,Sổ đỏ.,11/06/2026,18/06/2026,Tin thường,44693892,20.9713956192236,105.533626028674
https://batdongsan.com.vn/ban-dat-xa-bac-son-16/1-lo-duy-nhat-cam-ket-bao-ep-bao-re-nhat-thu-o-ha-noi-mua-la-lai-pr45724329,1 lô duy nhất. Cam kết bao đẹp bao rẻ nhất Thủ Đô Hà Nội. Mua là lãi,"Thôn Đô Tân, Xã Bắc Sơn, Huyện Sóc Sơn, Hà Nội | (Xã Trung Giã, Hà Nội mới)","Thôn Đô Tân, Xã Bắc Sơn, Huyện Sóc Sơn, Hà Nội","(Xã Trung Giã, Hà Nội mới)",750 triệu,"~7,5 triệu/m²",,Sóc Sơn,100 m²,"8,4 m","4,5 m",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,30/05/2026,14/06/2026,Tin thường,45724329,21.3615806210827,105.825293495366
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-hoa-thach-22/chinh-chu-ban-100m2-tai-21-phu-cat-quoc-oai-ha-noi-gia-tot-2-5-ty-pr44834835,"Chính chủ bán 100m2 tại Đường 21, Phú Cát, Hà Nội, giá tốt 2,5 tỷ 0977 514 ***","Đường 21, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường 21, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","2,5 tỷ",~25 triệu/m²,,Quốc Oai,100 m²,"6,2 m",6 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,27/05/2026,26/06/2026,Tin thường,44834835,20.9445400488867,105.553349845444
https://batdongsan.com.vn/ban-dat-duong-dh09-xa-hoa-thach-22/ban-gap-at-chinh-chu-tai-phu-cat-3-ty-105m2-mat-tien-8m-lo-goc-pr45763289,"Bán gấp đất chính chủ gửi tại Phú Cát - DH09, 2.3 tỷ, 100m2, mặt tiền 6.7m, lô góc 0977 514 ***","Đường DH09, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường DH09, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","2,3 tỷ",~23 triệu/m²,,Quốc Oai,100 m²,"6,7 m",7 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,04/06/2026,04/07/2026,Tin thường,45763289,20.9782084285887,105.602981393252
https://batdongsan.com.vn/ban-dat-duong-phu-man-1-xa-phu-man-22/gai-inh-can-ban-gap-at-tho-cu-200m2-hoa-lac-truc-chinh-4-8-ty-pr45859890,Gia đình cần bán gấp đất thổ cư 200m² Phú Mãn Hoà Lạc trục chính 4.8 tỷ 0977 514 ***,"Đường Phú Mãn, Xã Phú Mãn, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường Phú Mãn, Xã Phú Mãn, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","4,8 tỷ",~24 triệu/m²,,Quốc Oai,200 m²,10 m,8 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,05/06/2026,05/07/2026,Tin thường,45859890,20.9423540809667,105.521218585566
https://batdongsan.com.vn/ban-dat-duong-lien-xa-xa-hoa-thach-22/ban-rat-gap-at-thon-4-phu-cat-quoc-oai-ha-noi-115m2-full-tho-cu-chi-2-ty-pr45812423,Bán rất gấp đất Phú Cát Hoà Lạc 115m2 full thổ cư chỉ 2 tỷ 0977 514 ***,"Thôn Hoà Trúc, Đường Liên Xã, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Thôn Hoà Trúc, Đường Liên Xã, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)",2 tỷ,"~17,39 triệu/m²",,Quốc Oai,115 m²,5 m,6 m,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,28/05/2026,27/06/2026,Tin thường,45812423,20.9475890252182,105.560412615173
https://batdongsan.com.vn/ban-dat-duong-dong-ben-xa-dong-xuan-2-22/ban-mat-xe-cont-do-cua-500m2-san-so-hon-10tr-m2-pr43776412,"Bán đất mặt đường, Đông Xuân xe cont đỗ cửa 500m2 sẵn sổ 14tr/m2, 0977 514 ***","Đường Đồng Bèn, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội | (Xã Yên Xuân, Hà Nội mới)","Đường Đồng Bèn, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội","(Xã Yên Xuân, Hà Nội mới)",14 triệu/m²,~7 tỷ,,Quốc Oai,500 m²,,,,,,,Sổ đỏ/ Sổ hồng,27/05/2026,26/06/2026,Tin thường,43776412,20.9456566133295,105.504979322756
https://batdongsan.com.vn/ban-dat-duong-hoa-thach-xa-hoa-thach-22/hot-can-ban-rat-gap-at-phu-cat-lac-100m2-mt-5m-uong-10m-gia-hon-3-ty-pr45331861,Hot cần bán rất gấp đất Phú Cát - Hoà Lạc 100m2 MT 5m đường 10m giá 3 tỷ 0977 514 ***,"Đường Hoà Thạch, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường Hoà Thạch, Xã Hòa Thạch, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)",3 tỷ,~30 triệu/m²,,Quốc Oai,100 m²,5 m,10 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,27/05/2026,26/06/2026,Tin thường,45331861,20.9473830453215,105.564887278973
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong-16/ban-gap-148m2-so-do-o-trieu-dong-doai-phuong-rong-6m-do-duoc-4-o-to-gia-2-7ty-pr43583829,"Bán gấp 148m2 sổ đỏ ở Triều Đông, Cổ Đông (xã Đoài Phương) đường rộng 6m, đỗ được 4 ô tô, giá 2,7tỷ","Đường 21, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội | (Xã Đoài Phương, Hà Nội mới)","Đường 21, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội","(Xã Đoài Phương, Hà Nội mới)","2,7 tỷ","~18,24 triệu/m²",,Sơn Tây,148 m²,6 m,6 m,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,12/06/2026,27/06/2026,Tin thường,43583829,21.0458882156986,105.506316679999
https://batdongsan.com.vn/ban-dat-phuong-phu-lam-1/ban-10-6-ty-52m2-gia-tot-view-dep-pr42286747,"Bán đất tặng nhà 4 tầng khu đấu giá Man Bồi Gốc Găng Ba La, 13,5 tỷ, 52m², giá tốt, view","Phường Phú Lãm, Quận Hà Đông, Hà Nội | (Phường Phú Lương, Hà Nội mới)","Phường Phú Lãm, Quận Hà Đông, Hà Nội","(Phường Phú Lương, Hà Nội mới)","13,5 tỷ","~259,62 triệu/m²",,Hà Đông,52 m²,"4,3 m",12 m,Bắc,,,,Sổ đỏ/ Sổ hồng,12/06/2026,27/06/2026,Tin thường,42286747,20.9416211967409,105.755452450518
https://batdongsan.com.vn/ban-dat-duong-ngo-mien-xa-kim-hoa-1-17/chu-can-ban-nhanh-lo-at-au-gia-bach-a-gia-cuc-tot-kinh-doanh-ep-pr45890587,Chủ cần bán nhanh lô đất đấu giá Bạch Đa Kim Hoa giá cực tốt. Kinh doanh đẹp,"Đường Ngô Miễn, Xã Kim Hoa, Huyện Mê Linh, Hà Nội | (Xã Tiến Thắng, Hà Nội mới)","Đường Ngô Miễn, Xã Kim Hoa, Huyện Mê Linh, Hà Nội","(Xã Tiến Thắng, Hà Nội mới)","5,6 tỷ",~56 triệu/m²,,Mê Linh,100 m²,5 m,12 m,,,,,Sổ đỏ/ Sổ hồng,10/06/2026,25/06/2026,Tin thường,45890587,21.2262746585158,105.735946641815
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-87a-phuong-xuan-khanh-1-16/von-nhinh-1-ty-muon-au-tu-an-toan-so-ha-noi-co-dong-tien-at-nay-sinh-ra-danh-cho-anh-chi-pr45361374,"Vốn nhỉnh 1 tỷ, muốn đầu tư an toàn sổ Hà Nội - Có dòng tiền gọi em 0971 125 ***","Đường Tỉnh Lộ 87A, Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội | (Phường Tùng Thiện, Hà Nội mới)","Đường Tỉnh Lộ 87A, Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội","(Phường Tùng Thiện, Hà Nội mới)","1,6 tỷ",~32 triệu/m²,,Sơn Tây,50 m²,,5 m,,,,,Sổ đỏ/ Sổ hồng,08/06/2026,23/06/2026,Tin thường,45361374,21.1090601243368,105.445357088573
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-87a-phuong-xuan-khanh-1-16/1-3-ty-so-huu-at-trung-tam-tp-ha-noi-gan-benh-vien-02-truong-ai-hoc-au-tu-tich-san-pr45841792,"1,3 tỷ Sở hữu đất - trung tâm phường - TP Hà Nội - Gần Bệnh Viện 02 Trường Đại Học, đầu tư tích sản","Đường Tỉnh Lộ 87A, Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội | (Phường Tùng Thiện, Hà Nội mới)","Đường Tỉnh Lộ 87A, Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội","(Phường Tùng Thiện, Hà Nội mới)","1,3 tỷ",~26 triệu/m²,,Sơn Tây,50 m²,5 m,5 m,,,,,Sổ đỏ/ Sổ hồng,02/06/2026,17/06/2026,Tin thường,45841792,21.1093439620377,105.445315107503
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-87a-phuong-xuan-khanh-1-16/1-5-ty-so-huu-at-tung-thien-trung-tam-moi-cua-son-tay-ha-noi-au-tu-xay-nha-pr45606991,"1,5 tỷ sở hữu đất Tùng Thiện trung tâm phường mới của Sơn Tây Hà Nội - Đầu tư xây nhà","Đường Tỉnh Lộ 87A, Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội | (Phường Tùng Thiện, Hà Nội mới)","Đường Tỉnh Lộ 87A, Phường Xuân Khanh, Thị xã Sơn Tây, Hà Nội","(Phường Tùng Thiện, Hà Nội mới)","1,5 tỷ",~30 triệu/m²,,Sơn Tây,50 m²,4 m,6 m,,,,,Sổ đỏ/ Sổ hồng,12/06/2026,27/06/2026,Tin thường,45606991,21.1096416743063,105.44505485549
